Nombre,Posición,Part,Min,Pas I,Pas C,Pases prog,Pas Cl,Asis,xA,OCG,Reg,Pres Int,Pres C,Distancia,Esprints/90,FC,FR,Ama,Roj.,Rob,Pos Gan/90,Pos Perd/90,Disparos,TaP,Disparos fuera área/90,Gol,Goles fuera del área,xG,xG- SP,Cab Int,Cen.In,Cab,Cen.Com,Cen I-Ab,Cen C-Ab,Fdj,GlEq
player_1529,POR,37,3.277,942,528,0,1,0,0,0,0,0,0,"180,3 km",0,1,14,1,0,0,"3,54","4,97",0,-,-,0,-,0,0,-,-,-,-,-,-,0,38
player_1530,"DF (C), MC, ME (C)",36,3.097,1.775,1.564,136,29,7,"2,8",5,5,177,57,"349,7 km","6,45",51,19,8,1,31,"9,33","3,89",13,3,"0,06",2,0,"2,43","2,43",176,12,103,3,12,3,4,40
player_1531,"DF (C), MC",34,3.060,1.845,1.711,132,10,3,"1,96",3,6,123,45,"374,6 km","5,5",29,7,7,0,52,"16,53","3,47",50,6,"0,35",1,0,"5,24","5,24",232,5,164,1,5,1,0,48
player_1532,DF (C),31 (4),2.685,1.705,1.482,137,7,0,"1,36",2,1,102,38,"330,4 km","5,33",17,6,5,1,44,"13,68","3,65",18,3,"0,2",1,0,"1,08","1,08",225,4,166,2,4,2,2,28
player_1533,DF (IC),31,2.723,1.420,1.239,182,23,4,"5,8",9,22,254,75,"354,3 km","12,82",38,30,4,1,76,"17,55","10,54",11,3,"0,17",0,0,"1,31","1,31",138,69,96,11,69,11,1,30
player_1534,DL (C),24 (2),1.976,506,422,11,8,0,"2,03",2,18,123,29,"244,6 km","6,29",23,55,2,0,17,"2,32","15,21",62,28,"0,91",12,0,"6,38","6,38",238,11,119,2,11,2,13,29
player_1535,POR,24 (2),2.162,503,358,0,0,0,0,0,0,0,0,"115,0 km",0,0,7,0,0,0,"3,37","8,28",0,-,-,0,-,0,0,-,-,-,-,-,-,0,31
player_1536,"ME (I), MP (DIC), DL (C)",30 (1),2.192,730,618,53,34,4,"2,85",7,88,247,47,"288,5 km","9,77",29,33,0,0,59,"4,27","19,5",26,13,"0,37",2,0,"2,89","2,89",175,107,65,16,107,16,8,31
player_1537,"MC, ME (C)",34,2.818,1.577,1.386,152,50,4,"5,11",11,15,289,89,"416,5 km","12,23",44,19,4,0,40,"13,67","5,08",19,3,"0,16",0,1,"1,85","1,85",142,9,68,1,9,1,2,28
player_1538,POR,5,301,81,52,0,0,0,0,0,0,0,0,"18,6 km",0,0,1,0,0,0,"3,29","7,77",0,-,-,0,-,0,0,-,-,-,-,-,-,0,9
player_1539,ME/MP (DC),33,2.586,1.074,928,80,38,5,"6,44",15,29,281,66,"325,0 km","10,96",27,45,0,0,41,"9,22","9,08",43,16,"0,38",2,0,"4,07","4,07",103,57,35,13,47,13,5,30
player_1540,ME (C),0 (8),192,61,52,3,1,0,"0,17",1,1,15,1,"30,2 km","10,78",2,4,1,0,2,"4,22","21,09",4,2,"0,47",0,0,"0,23","0,23",18,0,6,0,0,0,0,0
player_1541,DF (C),28,2.504,1.439,1.255,86,6,2,"0,75",1,4,73,23,"282,1 km","4,92",25,10,6,1,33,"16,86","2,91",19,5,"0,25",2,1,"1,63","1,63",187,3,137,1,3,1,1,30
player_1542,"ME (I), MP (DI)",38,2.969,1.068,886,79,50,2,"3,64",10,87,374,102,"401,2 km","12,28",33,47,0,0,55,"4,61","19,7",45,18,"0,49",4,1,"6,24","5,43",148,109,27,32,109,32,6,36
player_1543,DF/CR/ME/MP (D),29 (5),2.482,922,782,81,46,4,"3,25",3,81,286,58,"336,1 km","11,6",30,38,1,0,34,"4,5","18,53",52,20,"0,8",6,3,"4,96","4,96",178,139,56,19,135,19,14,30
player_1544,"MC, ME (C)",18 (8),1.674,936,862,83,22,3,"1,98",6,13,165,53,"235,6 km","10,22",15,15,3,0,28,"16,13","8,39",7,2,"0,11",1,0,"0,87","0,87",78,81,23,12,12,1,0,23
player_1545,ME/MP (C),34 (2),2.852,1.443,1.286,113,43,7,"3,58",8,33,321,89,"383,5 km","10,32",28,27,4,0,55,"11,04","15,68",28,12,"0,25",2,0,"2,61","2,61",104,25,28,3,25,3,2,38
player_1546,"MC, ME (C)",34,2.201,1.226,1.081,109,26,1,"3,94",10,13,234,77,"310,1 km","10,92",33,14,3,0,39,"15,33","6,87",11,3,"0,16",1,0,"0,63","0,63",62,10,15,3,10,3,2,26
player_1547,"CR/ME (D), MP (DIC)",36 (3),2.686,959,803,78,51,6,"3,78",5,77,326,90,"363,9 km","10,92",40,37,2,0,37,"5,03","19,67",48,15,"0,44",4,1,"6,45","6,45",144,130,24,18,130,18,10,36
player_1548,ME/MP (C),0 (9),202,100,89,8,3,1,"0,15",1,3,23,7,"24,9 km","7,57",0,1,0,0,4,"8,47","14,7",3,1,"0,45",0,0,"0,51","0,51",9,16,1,3,1,0,0,2
player_1549,"MC, ME/MP (C)",0 (2),29,15,14,0,0,0,0,0,0,4,0,"4,5 km",-,1,0,0,0,0,-,-,1,0,-,0,0,"0,17","0,17",1,0,1,0,0,0,0,0
player_1550,"MP (DI), DL (C)",23 (7),2.120,703,607,48,26,3,"2,75",5,49,257,64,"290,5 km","12,65",17,38,1,0,45,"4,42","19,66",39,19,"0,47",7,0,"4,02","4,02",119,64,32,6,64,6,4,23
player_1551,"DF (C), MC, ME (C)",39 (1),3.525,2.176,1.939,143,7,0,"1,37",4,4,133,46,"445,4 km","5,21",31,8,3,0,49,"14,2","3,5",31,5,"0,23",0,2,"3,19","3,19",309,7,232,1,7,1,3,46
player_1552,DF (DC),27,2.405,1.264,1.101,147,22,2,"0,92",1,18,211,50,"329,2 km","15,31",18,22,4,0,57,"15,49","12,16",33,5,"0,26",2,0,"4,71","4,71",176,71,105,10,71,10,0,38
player_1553,DF (C),33,2.793,1.703,1.580,110,10,0,"0,92",1,1,86,37,"339,5 km","5,06",27,4,5,0,44,"15,79","2,45",23,2,"0,29",0,1,"1,92","1,92",245,5,182,1,5,1,1,40
player_1554,POR,32,2.687,681,414,0,0,0,0,0,0,0,0,"161,4 km",0,0,12,0,0,0,"3,78","6,13",0,-,-,0,-,0,0,-,-,-,-,-,-,0,26
player_1555,ME/MP (DC),12 (22),1.864,811,691,73,34,1,"2,28",4,15,184,43,"208,3 km","7,24",13,22,1,0,22,"7,73","10,86",30,14,"0,24",1,1,"3,5","3,5",64,13,21,2,13,2,0,16
player_1556,MP (DC),0 (12),304,131,118,8,3,0,"0,13",0,7,28,7,"43,1 km","8,88",3,3,0,0,6,"4,74","16,28",5,3,"0,59",0,0,"0,32","0,32",14,11,1,0,11,0,0,2
player_1557,"DF (C), MC",27,2.254,1.424,1.262,99,4,0,"0,84",4,4,83,34,"273,8 km","4,59",24,3,4,1,39,"15,09","2,72",21,1,"0,2",1,1,"2,23","2,23",204,40,142,3,6,1,0,42
player_1558,"MP (DIC), DL (C)",5 (19),822,311,274,16,13,2,"0,73",3,18,94,31,"112,1 km","12,26",8,10,0,0,11,"3,72","20,8",14,5,"0,33",2,0,"1,31","1,31",65,53,32,5,46,5,2,11
player_1559,DF (DC),40 (1),3.655,1.896,1.595,220,38,3,"2,98",2,36,304,92,"508,1 km","13,22",32,40,1,0,74,"10,02","14,21",40,13,"0,25",2,0,"5,42","5,42",284,137,186,28,137,28,4,48
player_1560,DL (C),35 (4),2.799,694,620,21,14,0,"1,01",1,26,212,55,"354,6 km","7,33",34,72,0,0,31,"0,64","24,66",89,45,"1,03",14,0,"9,4","9,4",312,18,146,4,18,4,23,33
player_1561,"ME (D), MP (DI), DL (C)",30,2.259,798,699,48,32,0,"1,23",0,76,265,68,"299,7 km","11,08",34,24,4,0,50,"2,15","23,03",34,10,"0,36",6,0,"4,54","4,54",177,102,33,15,102,15,8,28
player_1562,DF/CR (I),32,2.633,1.360,1.153,158,22,3,"3,74",6,36,255,68,"366,6 km","14,36",40,28,8,0,82,"15,96","13,19",7,2,"0,1",0,0,"0,75","0,75",121,71,61,8,71,8,1,35
player_1563,"MC, ME (C)",24 (13),2.103,1.045,908,86,29,3,"3,21",6,19,233,67,"302,8 km","10,53",17,31,1,0,33,"10,78",11,19,4,"0,26",3,1,"1,53","1,53",90,19,31,1,19,1,3,27
player_1564,ME/MP (DI),33 (1),2.272,786,648,46,26,2,"3,14",4,63,309,67,"307,8 km","12,44",28,37,0,0,57,"5,03","16,28",47,17,"0,59",2,0,"5,01","5,01",148,61,43,3,61,3,5,25
player_1565,DF/CR (D),17 (8),1.542,696,601,65,13,0,"1,56",3,15,118,37,"205,3 km","12,49",23,13,3,2,52,"9,51","16,69",7,5,"0,23",0,0,"0,37","0,37",67,48,28,4,48,4,2,12
player_1566,DF (D),4 (2),378,187,159,20,2,0,"0,65",1,7,35,10,"56,7 km","16,43",3,7,0,0,7,"11,19","14,52",9,0,"1,19",0,1,"0,56","0,56",32,18,27,4,18,4,0,4
player_1567,ME/MP (C),1 (6),166,77,72,5,2,0,"0,71",0,2,20,3,"21,4 km","7,05",2,1,0,0,2,"7,05","16,81",5,2,"1,63",1,2,"0,1","0,1",6,1,2,0,1,0,0,3
player_1568,ME/MP (C),29,2.244,1.127,962,81,36,2,"2,82",4,20,253,58,"303,1 km","8,58",26,17,1,0,33,"8,62","16,4",13,3,"0,2",0,0,"1,11","1,11",106,24,26,2,24,2,4,25
player_1569,DF (DC),32,2.475,1.521,1.321,105,12,2,"2,48",3,7,114,40,"304,6 km","5,49",28,8,3,0,31,"13,24","4,07",17,5,"0,07",1,0,"2,25","2,25",180,7,118,2,7,2,1,39
player_1570,DF (C),29,2.488,1.559,1.389,103,11,3,"1,38",3,7,108,48,"305,8 km","4,63",24,2,4,0,30,"17,15","3,22",16,4,"0,07",1,0,"1,95","1,95",224,3,150,1,3,1,1,39
player_1571,DL (C),33 (2),2.055,524,462,21,21,7,"4,43",3,17,160,30,"264,1 km","6,44",30,52,1,0,22,"1,36","18,79",52,23,"0,57",12,1,"7,52","6,71",268,20,91,7,20,7,15,31
player_1572,DF (C),27,2.344,1.506,1.295,106,15,2,"2,41",4,4,92,32,"288,0 km","5,07",27,4,5,0,35,"21,39","2,42",13,2,"0,19",0,0,"0,68","0,68",239,8,161,3,8,3,1,34
player_1573,POR,6,540,154,99,0,0,0,0,0,0,0,0,"34,0 km",0,0,1,0,0,0,"2,5",9,0,-,-,0,-,0,0,-,-,-,-,-,-,0,7
player_1574,"MP (DI), DL (C)",0 (2),63,20,19,1,1,0,0,0,2,8,1,"9,0 km",-,0,2,0,0,1,-,-,2,0,-,0,0,"0,23","0,23",4,3,1,0,3,0,0,0
player_1575,DF (C),11 (9),1.317,861,746,50,5,0,"0,62",1,2,47,17,"173,5 km","5,4",15,2,5,0,22,"15,24","3,35",7,0,"0,21",0,0,"0,35","0,35",110,5,61,2,5,2,0,22
player_1576,POR,39,3.430,871,620,0,0,0,0,0,0,0,0,"208,5 km",0,2,18,2,0,0,"2,94","7,64",0,-,-,0,-,0,0,-,-,-,-,-,-,0,40
player_1577,"DF (C), MC",29,2.319,1.525,1.343,93,5,0,"1,19",4,0,83,28,"284,1 km","4,42",11,12,5,0,40,"15,8","2,79",10,4,"0,12",2,0,"0,9","0,9",220,48,168,6,10,1,0,32
player_1578,ME/MP (DI),0 (6),82,28,23,0,0,0,"0,21",1,2,14,4,"9,6 km","14,27",1,2,0,0,0,"1,1","27,44",2,1,"1,1",1,0,"0,16","0,16",3,2,0,0,2,0,0,1
player_1579,POR,37,3.227,807,468,0,2,0,0,0,0,0,0,"190,3 km",0,0,15,0,0,0,"3,18","6,83",0,-,-,0,-,0,0,-,-,-,-,-,-,0,37
player_1580,"DF (C), MC, ME (C)",6 (19),1.030,590,511,42,6,1,"0,49",0,6,79,21,"139,6 km","8,83",8,4,0,0,22,"12,06","5,94",4,1,"0,17",1,0,"0,41","0,41",56,1,36,0,1,0,0,15
player_1581,DF (C),13 (1),1.111,701,623,38,4,1,"1,01",2,0,38,16,"140,0 km","5,51",9,2,5,0,20,"11,42","3,65",17,4,"0,32",4,0,"1,62","1,62",92,2,68,0,2,0,0,14
player_1582,POR,4 (3),465,108,49,0,0,0,0,0,0,0,0,"31,5 km",0,0,1,0,0,0,"2,52","9,87",0,-,-,0,-,0,0,-,-,-,-,-,-,0,5
player_1583,"ME (I), MP (DI)",3 (14),447,158,127,8,5,0,"0,38",1,5,62,18,"63,5 km","13,29",2,3,0,0,8,"4,23","16,11",6,2,0,1,0,"0,54","0,54",20,16,4,2,16,2,1,7
player_1584,DF (DC),13 (9),1.535,932,818,67,11,3,"1,33",0,10,68,27,"197,3 km","7,86",11,5,4,0,29,"14,36","7,45",8,2,"0,18",0,0,"0,94","0,94",128,22,72,4,22,4,0,15
player_1585,DF (C),41,3.678,2.140,1.933,137,17,3,"0,87",1,1,133,46,"390,0 km","4,11",39,9,11,2,58,"16,37","3,18",23,4,"0,15",3,0,"1,55","1,55",254,3,160,0,3,0,1,48
player_1586,DF (C),2,189,114,104,6,1,1,0,0,1,7,3,"24,9 km","5,24",2,0,0,0,5,"10,95","3,81",0,-,0,0,0,0,0,16,0,11,0,0,0,0,5
player_1587,"MP (DIC), DL (C)",10 (2),906,218,184,10,9,5,"2,62",3,12,68,19,"114,2 km","6,46",14,21,1,0,9,"1,79","16,39",25,14,"0,6",3,0,"2,89","2,89",95,5,23,1,5,1,6,14
player_1588,"MP (IC), DL (C)",34 (4),2.356,723,634,44,33,10,"3,37",3,52,245,78,"304,2 km","7,72",36,41,0,0,31,"3,67","13,45",68,32,"0,73",11,2,"6,76","6,76",266,67,78,17,55,15,15,38
player_1589,DF (IC),33,2.948,1.871,1.692,150,37,1,"5,06",7,7,116,40,"355,2 km","5,4",24,9,7,0,47,"18,38","2,81",14,5,"0,18",0,0,"1,04","1,04",229,40,149,6,12,3,1,39
player_1590,DF (C),31,2.681,1.677,1.438,100,6,0,"0,88",2,3,96,28,"329,0 km","4,87",26,11,10,1,57,"18,5","2,72",18,4,"0,27",1,1,"1,12","1,12",211,1,162,0,1,0,0,51
player_1591,DL (C),42,3.053,766,660,24,22,4,"8,21",10,49,219,61,"404,1 km","5,9",49,76,3,0,35,"2,36","15,09",120,53,"1,06",13,1,"12,99","12,99",346,21,72,3,21,3,25,56
player_1592,"MP (C), DL (C)",30,2.390,609,526,7,17,6,"5,42",3,31,191,40,"300,4 km","6,06",47,48,6,0,25,"3,16","15,03",78,47,"0,87",13,0,"10,66","9,85",320,11,118,1,11,1,21,55
player_1593,"DF (IC), MC, ME (C)",30,2.035,955,840,54,21,0,"1,58",2,20,193,48,"241,9 km","8,76",19,11,1,0,33,"11,5",8,9,3,"0,13",2,0,"1,02","1,02",70,18,18,2,18,2,3,21
player_1594,"MC, ME (C)",34,2.191,1.037,900,69,20,3,"4,14",3,25,238,58,"282,0 km","9,41",17,20,3,0,38,"18,57","11,17",20,6,"0,25",1,1,3,3,86,22,18,4,13,4,3,30
player_1595,DF/CR/ME (I),7 (3),680,333,283,47,12,1,"1,81",3,4,54,17,"95,7 km","13,5",8,10,1,0,13,"9,53","19,19",3,1,"0,13",0,0,"0,23","0,23",42,27,24,2,27,2,0,14
player_1596,POR,39,3.477,831,549,0,0,0,0,0,0,0,0,"222,3 km",0,1,10,1,0,0,"3,08","8,05",0,-,-,0,-,0,0,-,-,-,-,-,-,0,46
player_1597,DF/CR/MP (I),37,3.043,1.552,1.315,197,43,1,"4,58",3,28,293,68,"423,4 km","13,96",36,34,3,0,63,"11,3","15,82",7,0,0,0,0,"0,56","0,56",166,215,84,32,101,21,1,43
player_1598,ME/MP (DI),32,2.821,1.002,841,63,42,3,"4,82",7,66,415,79,"387,7 km","15,31",51,46,4,0,58,"7,05","14,52",68,21,"0,83",6,0,"5,57","5,57",159,144,40,24,102,19,8,46
player_1599,ME (C),34,2.538,1.270,1.108,112,40,1,"1,53",9,16,327,92,"341,6 km","7,8",26,12,2,0,47,"14,18","11,6",26,7,"0,25",0,0,"3,08","3,08",147,23,54,4,23,4,1,38
player_1600,"DF/CR (I), MC, ME (C)",39,3.495,1.702,1.464,125,39,7,"4,47",11,27,342,89,"438,4 km","9,12",30,34,0,0,57,"10,92","9,09",14,6,"0,13",2,0,"0,95","0,95",205,64,133,12,64,12,2,44
player_1601,"MC, ME (C)",25 (10),2.414,1.329,1.155,94,38,3,"5,54",6,13,259,56,"325,3 km","9,77",33,11,1,0,45,"12,86","8,02",24,4,"0,22",1,0,"3,6","3,6",100,94,48,10,12,2,0,19
player_1602,POR,13,1.163,334,234,0,0,0,0,0,0,0,0,"64,2 km",0,0,1,0,0,0,"4,02","5,18",0,-,-,0,-,0,0,-,-,-,-,-,-,0,15
player_1603,"DF (DI), CR (D)",30,2.655,1.323,1.138,140,26,1,"2,07",5,46,194,77,"353,0 km","10,92",25,41,4,0,65,"11,73","14,41",35,7,"0,24",3,0,"4,71","4,71",238,113,169,22,113,22,0,33
player_1604,DF/CR (D),33,2.745,1.443,1.264,152,25,4,"2,48",4,32,256,80,"372,6 km","13,54",22,33,3,1,79,"11,02","14,03",26,5,"0,26",1,0,"3,4","3,4",103,83,60,9,83,9,3,38
player_1605,"MC, ME (C)",32 (1),2.790,1.414,1.235,104,33,1,"3,64",9,36,326,76,"374,7 km","8,42",38,25,2,0,64,14,"11,58",32,14,"0,42",5,0,"4,12","4,12",154,19,86,4,19,4,0,44
player_1606,MP (DIC),9,573,227,198,18,15,2,"1,27",1,22,73,10,"82,7 km","10,84",9,15,0,0,13,"4,87","15,39",3,1,"0,16",1,0,"0,15","0,15",34,34,9,1,17,0,2,8
player_1607,POR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_1608,"ME/MP (DI), DL (C)",28,2.256,827,704,62,39,0,"0,84",2,61,305,72,"306,8 km","14,76",37,41,4,0,48,"2,75","21,58",60,26,"0,84",5,1,"4,72","4,72",109,94,20,12,94,12,11,26
player_1609,ME/MP (C),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_1610,"MC, ME (C)",28,2.246,1.118,981,100,34,1,"2,69",2,22,259,71,"296,2 km","8,74",40,11,0,0,27,"14,07","11,5",35,16,"0,44",5,0,"4,15","4,15",134,40,26,4,18,2,4,48
player_1611,"ME/MP (DI), DL (C)",35,3.053,1.034,889,73,30,2,"3,6",7,58,384,88,"428,2 km","14,47",34,51,0,0,60,"4,6","15,33",50,20,"0,44",7,0,"5,53","5,53",204,145,65,8,88,4,13,46
player_1612,"ME (D), MP (DI), DL (C)",3 (15),866,254,215,23,10,0,"0,95",2,14,71,18,"110,3 km","9,15",10,14,0,0,13,"1,87","13,41",21,9,"1,04",4,0,"2,27","2,27",71,49,11,4,32,3,2,16
player_1613,"MC, ME (C)",32,2.257,997,847,76,27,2,"3,7",4,15,214,55,"253,4 km","6,94",38,16,4,0,31,"12,36","9,97",23,9,"0,2",5,1,2,2,90,18,21,0,18,0,0,31
player_1614,"DF (C), MC, ME (C)",19 (6),1.694,1.000,926,82,6,0,"0,41",1,9,96,31,"211,8 km","6,38",14,9,0,0,33,"12,49","4,04",7,1,"0,11",0,0,"0,82","0,82",116,3,68,0,3,0,0,19
player_1615,POR,33,2.737,715,362,0,0,0,0,0,0,0,0,"132,9 km",0,4,12,4,1,0,"4,37","6,02",0,-,-,0,-,0,0,-,-,-,-,-,-,0,30
player_1616,ME/MP (C),29,2.426,886,761,45,30,5,"5,31",8,27,276,59,"327,9 km","10,05",20,21,0,0,32,"8,42",23,46,15,"0,37",6,0,"5,38","5,38",177,18,24,1,18,1,4,25
player_1617,ME (C),31,1.900,985,852,57,25,2,"2,12",6,14,197,62,"232,2 km","6,58",26,6,0,0,32,"14,07","9,99",13,6,"0,33",2,1,"1,52","1,52",77,22,30,3,22,3,1,34
player_1618,"DF (IC), CR (I)",36 (1),3.260,1.734,1.502,222,26,4,"3,82",8,26,290,84,"449,4 km","14,08",54,46,8,0,80,"12,29","15,02",7,2,"0,08",1,0,"0,71","0,71",150,90,89,4,90,4,3,43
player_1619,MP (DIC),0 (2),101,34,30,3,2,0,0,0,2,15,5,"14,5 km","13,37",1,3,0,0,1,"0,89","32,08",2,0,0,0,0,"0,3","0,3",7,0,1,0,0,0,0,0
player_1620,"ME (C), MP (DIC)",0 (1),19,9,8,0,0,0,0,0,0,2,0,"4,0 km",-,0,1,0,0,0,-,-,1,0,-,0,0,"0,1","0,1",1,0,0,0,0,0,0,0
player_1621,"DF (C), MC",33,2.970,1.729,1.573,136,20,4,"4,7",8,7,191,47,"394,4 km","7,91",28,15,8,0,47,"16,12","3,48",21,3,"0,12",0,0,"1,81","1,81",176,3,108,0,3,0,0,46
player_1622,DF (DC),33,2.590,1.634,1.434,122,13,1,"0,76",2,2,101,43,"319,2 km","5,35",29,10,7,3,42,"17,37","2,4",24,2,"0,35",1,0,"2,09","2,09",269,11,198,5,11,5,2,29
player_1623,DF (DC),38,3.411,2.147,1.838,146,18,0,"0,79",4,2,145,51,"420,9 km","6,46",25,16,6,0,57,"12,48","5,59",12,1,"0,05",0,0,"2,14","2,14",339,22,245,2,22,2,2,44
player_1624,"DF (DC), MC, ME (C)",16 (6),1.343,775,697,41,5,0,"1,59",1,7,106,22,"178,5 km","7,91",7,5,1,0,29,"13,67","4,76",8,1,0,0,0,"1,22","1,22",69,14,46,2,4,0,1,18
player_1625,DF/CR (D),33,2.970,1.510,1.271,170,34,2,"4,86",6,30,231,78,"392,1 km","11,94",45,43,9,0,53,"18,27","13,97",62,11,"0,52",6,1,"7,27","7,27",224,305,162,43,190,29,2,40
player_1626,"MC, ME (C)",7 (11),854,448,398,36,11,0,"1,73",2,10,103,17,"108,8 km","8,64",22,7,1,0,8,"11,7","11,49",3,1,"0,11",0,0,"0,41","0,41",44,9,23,2,9,2,1,9
player_1627,"ME (D), MP (DI), DL (C)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_1628,MP (DC),20 (9),1.903,772,668,65,39,6,"4,49",8,55,210,65,"252,5 km","8,89",33,36,5,0,31,"6,72","17,92",33,13,"0,61",4,0,"3,64","3,64",109,158,23,27,70,11,4,20
player_1629,DF/CR (D),27 (2),2.628,1.029,875,84,34,6,"4,44",7,48,289,77,"323,6 km","10,68",35,30,6,0,57,"9,59","11,82",6,1,"0,03",0,0,"0,62","0,62",150,242,82,30,242,30,3,29
player_1630,"MC, ME/MP (C)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_1631,DF/CR/ME/MP (I),30,2.370,861,691,76,27,9,"9,54",14,39,293,82,"325,6 km","15,76",43,44,1,1,45,"7,44","9,61",43,14,"0,49",7,0,"4,94","4,94",132,88,21,10,88,10,7,45
player_1632,"ME (C), MP (IC)",37 (1),2.855,1.049,914,64,42,7,"6,66",8,93,369,83,"390,4 km","12,61",30,36,1,0,55,"5,14","20,36",53,23,"0,76",2,2,"3,63","3,63",228,101,88,17,101,17,8,31
player_1633,DF/CR (D),23 (2),2.022,1.035,868,120,29,4,"3,39",4,32,154,43,"272,0 km","11,39",21,21,0,0,51,"13,89","15,53",19,3,"0,36",2,1,"1,53","1,53",149,102,116,12,102,12,1,31
player_1634,DF/CR (D),34,2.876,1.469,1.241,169,23,0,"0,51",0,46,247,56,"407,5 km","16,12",25,39,1,0,70,"10,51","14,21",42,7,"0,56",0,1,"4,88","4,88",210,104,155,19,104,19,2,27
player_1635,DF (IC),31,2.689,1.309,1.094,166,38,1,"1,9",2,34,216,59,"374,4 km","13,89",31,34,3,0,57,"12,62","13,89",15,3,"0,23",0,0,"1,86","1,86",211,106,149,15,106,15,3,51
player_1636,DF/CR (I),0 (2),30,16,13,2,0,0,0,0,0,3,1,"3,2 km",-,0,1,0,0,1,-,-,0,-,-,0,0,0,0,2,2,1,0,2,0,0,1
player_1637,"ME/MP (DI), DL (C)",34,2.648,939,775,84,43,1,"3,54",3,84,293,87,"368,1 km","12,1",39,52,7,0,58,"3,67","17,06",31,13,"0,31",3,0,"4,12","4,12",183,170,36,42,170,42,9,26
player_1638,"DF (DI), CR (D)",35,3.101,1.644,1.411,197,49,6,"3,75",9,56,236,74,"431,1 km","15,67",43,43,12,0,73,"14,54","13,03",38,9,"0,29",1,0,"4,88","4,88",231,177,109,34,177,34,2,49
player_1639,"ME (I), MP (DI)",0 (13),230,90,78,4,1,0,"0,2",0,4,26,5,"30,9 km","11,74",1,6,0,0,4,"5,87","14,87",10,3,"1,17",0,0,"0,72","0,72",17,9,6,1,9,1,1,1
player_1640,ME/MP (C),31,2.754,1.359,1.176,118,37,6,"9,25",11,21,327,93,"368,8 km","9,15",26,35,1,0,52,"14,67","12,97",38,22,"0,42",10,1,"3,72","3,72",140,25,78,5,25,5,2,53
player_1641,"ME (C), MP (DIC)",35,3.054,1.103,899,98,42,4,"6,6",12,86,385,109,"407,9 km","12,91",38,43,2,0,61,"8,58","10,82",48,14,"0,59",4,2,"5,31","5,31",176,369,81,57,141,27,3,42
player_1642,ME/MP (D),31,2.660,983,808,122,39,5,"9,09",12,82,340,102,"377,7 km","14,55",47,29,5,0,56,"6,5","11,54",34,12,"0,27",6,1,"3,61","3,61",151,141,24,16,141,16,10,56
player_1643,DF (DIC),33,2.918,1.794,1.522,100,5,0,"0,15",2,2,86,33,"347,4 km","4,87",29,12,6,1,47,"15,76","2,68",38,8,"0,34",3,0,"5,57","5,57",221,1,145,0,1,0,1,43
player_1644,DL (C),0 (1),5,1,1,0,0,0,0,0,0,0,0,"0,7 km",-,0,0,0,0,0,-,-,0,-,-,0,0,0,0,1,0,0,0,0,0,0,0
player_1645,DF/CR (D),33,2.952,1.472,1.267,157,27,2,"1,46",3,28,238,60,"409,5 km","15,82",40,36,5,0,75,"12,1","14,88",37,6,"0,27",1,0,"4,26","4,26",220,144,139,30,144,30,3,39
player_1646,DF/CR (D),31,2.483,1.022,860,83,28,1,"1,92",8,52,363,65,"376,3 km","17,83",59,22,8,0,73,"11,53","17,18",5,1,"0,04",0,0,"0,5","0,5",131,144,59,27,144,27,2,29
player_1647,DF/CR (D),36,2.710,1.366,1.121,157,55,2,"2,4",3,38,216,61,"386,9 km","15,24",24,40,3,0,53,"14,38","15,51",23,8,"0,33",2,1,"1,97","1,97",166,149,82,25,149,25,4,38
player_1648,"ME (D), MP (DI)",33,2.417,933,811,69,58,4,"3,15",6,89,269,83,"337,2 km","11,51",37,44,3,0,31,"3,84","20,11",40,20,"0,45",5,1,"3,43","3,43",177,249,59,31,137,18,12,27
player_1649,ME/MP (I),2 (8),315,124,105,17,7,1,"0,6",2,9,38,9,"39,8 km","11,71",4,3,1,0,7,8,"11,14",5,0,0,0,0,"0,55","0,55",24,23,10,0,16,0,1,5
player_1650,DF (D),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
player_1651,POR,36,3.240,847,488,0,13,0,0,0,0,0,0,"183,6 km",0,0,13,0,0,0,"3,33","6,81",0,-,-,0,-,0,0,-,-,-,-,-,-,0,28
player_1652,"MC, ME (C)",10 (18),1.277,730,663,58,11,2,"1,68",6,12,127,32,"176,4 km","9,23",26,5,2,0,19,"12,83","6,98",11,2,"0,35",0,0,"1,32","1,32",71,7,39,0,7,0,1,12
player_1653,MP (DI),37,2.843,971,797,79,47,0,"2,23",7,101,338,105,"382,0 km","11,43",48,50,1,0,58,"4,05","21,27",38,15,"0,28",6,0,"4,5","4,5",191,115,39,25,115,25,10,38
