Nombre,Club,Posición,Altura,Peso,Edad,Pierna buena,Personalidad,Conocimientos,Felicidad general,Media,Nac,RM,Estilo
player_1551,Ceuta,"DF (C), MC, ME (C)",186 cm,82 kg,32.0,Solo derecha,nan,---,nan,6.83,ESP,Buena-,Fisico
player_1552,Calahorra,DF (DC),184 cm,75 kg,23.0,Solo derecha,nan,---,nan,6.87,ESP,Buena-,Fisico
player_1553,La Union At.,DF (C),188 cm,80 kg,30.0,Derecha,nan,---,nan,6.74,ESP,Buena-,Fisico
player_1554,Cornella,POR,184 cm,77 kg,24.0,Derecha,nan,---,nan,6.72,UKR,Buena-,Con autoridad
player_1555,Marbella,ME/MP (DC),170 cm,68 kg,23.0,Derecha,nan,---,nan,6.77,ESP,Buena-,Creativo
player_1556,Espanyol B,MP (DC),174 cm,65 kg,19.0,Izquierda,nan,---,nan,6.54,BRA,Buena-,Tecnico
player_1557,A. Sagunto,"DF (C), MC",184 cm,79 kg,38.0,Derecha,nan,---,nan,6.86,ESP,Buena-,Lider
player_1558,Algeciras,"MP (DIC), DL (C)",180 cm,76 kg,33.0,Derecha,nan,---,nan,6.91,ESP,Buena-,Tecnico
player_1559,Unionistas,DF (DC),176 cm,73 kg,27.0,Derecha,nan,---,nan,6.81,ESP,Buena-,Tecnico
player_1560,A. Baleares,DL (C),193 cm,89 kg,31.0,Izquierda,nan,---,nan,6.76,GAM,Buena-,Fisico
player_1561,Guadalajara,"ME (D), MP (DI), DL (C)",180 cm,68 kg,24.0,Derecha,nan,---,nan,6.84,DOM,Buena-,Fisico
player_1562,Terrassa,DF/CR (I),178 cm,70 kg,28.0,Izquierda,nan,---,nan,6.75,ESP,Buena-,Tecnico
player_1563,Intercity,"MC, ME (C)",182 cm,77 kg,23.0,Derecha,nan,---,nan,6.82,ESP,Buena-,Tecnico
player_1564,Tarragona,ME/MP (DI),177 cm,69 kg,27.0,Derecha,nan,---,nan,6.89,ESP,Buena-,Tecnico
player_1565,Huelva,DF/CR (D),178 cm,75 kg,20.0,Derecha,nan,---,nan,6.59,ESP,Buena-,Tecnico
player_1566,Murcia,DF (D),174 cm,74 kg,23.0,Derecha,nan,---,nan,6.92,ESP,Buena-,Fisico
player_1567,Alaves,ME/MP (C),187 cm,69 kg,20.0,Izquierda,nan,---,nan,6.97,ESP,Buena-,Creativo
player_1568,Ourense C.F.,ME/MP (C),182 cm,75 kg,28.0,Solo derecha,nan,---,nan,6.64,ARG,Buena-,Fisico
player_1569,Logrones,DF (DC),179 cm,72 kg,31.0,Derecha,nan,---,nan,6.83,ESP,Buena-,Inteligente
player_1570,Barcelona B,DF (C),189 cm,81 kg,19.0,Solo izquierda,nan,---,nan,07.05,ESP,Buena-,Fisico
player_1571,Sanluqueno,DL (C),178 cm,76 kg,36.0,Izquierda,nan,---,nan,6.87,ESP,Buena-,Inteligente
player_1572,Calahorra,DF (C),185 cm,80 kg,20.0,Derecha,nan,---,nan,6.79,ESP,Buena-,Fisico
player_1573,Real San Sebastian,POR,182 cm,78 kg,23.0,Solo derecha,nan,---,nan,6.78,ESP,Buena-,Guardameta
player_1574,Granada,"MP (DI), DL (C)",180 cm,72 kg,21.0,Izquierda,nan,---,nan,6.70,URU,Buena-,Tecnico
player_1575,Malaga,DF (C),190 cm,72 kg,22.0,Derecha,nan,---,nan,6.64,MLI,Buena-,Fisico
player_1576,Linares,POR,188 cm,80 kg,25.0,Izquierda,nan,---,nan,6.61,LTU,Buena-,Guardameta
player_1577,La Nucia,"DF (C), MC",190 cm,85 kg,34.0,Izquierda,nan,---,nan,6.86,ESP,Buena-,Tecnico
player_1578,Valladolid,ME/MP (DI),168 cm,62 kg,22.0,Derecha,nan,---,nan,7.00,ESP,Buena-,Inteligente
player_1579,Merida,POR,197 cm,84 kg,23.0,Solo derecha,nan,---,nan,6.79,ESP,Buena-,Con autoridad
player_1580,Malaga,"DF (C), MC, ME (C)",185 cm,73 kg,30.0,Izquierda,nan,---,nan,6.64,ESP,Buena-,Lider
player_1581,Ponferrada,DF (C),188 cm,79 kg,25.0,Solo derecha,nan,---,nan,07.04,ESP,Buena-,Fisico
player_1582,Numantia,POR,195 cm,84 kg,23.0,Solo derecha,nan,---,nan,6.55,RUS,Buena-,Guardameta
player_1583,Ceuta,"ME (I), MP (DI)",169 cm,65 kg,27.0,Izquierda,nan,---,nan,6.65,ESP,Buena-,Tecnico
player_1584,Linares,DF (DC),178 cm,75 kg,28.0,Solo derecha,nan,---,nan,6.71,ESP,Buena-,Fisico
player_1585,Marbella,DF (C),184 cm,72 kg,23.0,Izquierda,nan,---,nan,07.09,ESP,Buena-,Tecnico
player_1586,Las Palmas,DF (C),187 cm,78 kg,20.0,Derecha,nan,---,nan,7.10,ESP,Buena-,Tecnico
player_1587,Valencia B,"MP (DIC), DL (C)",178 cm,77 kg,24.0,Solo derecha,nan,---,nan,07.08,BRA,Buena-,Tecnico
player_1588,Tarazona,"MP (IC), DL (C)",185 cm,79 kg,28.0,Solo izquierda,nan,---,nan,7.00,ESP,Buena-,Inteligente
player_1589,Valencia B,DF (IC),182 cm,75 kg,22.0,Izquierda,nan,---,nan,6.98,ESP,Buena-,Lider
player_1590,H. Alicante,DF (C),194 cm,82 kg,32.0,Izquierda,nan,---,nan,6.82,ESP,Buena-,Fisico
player_1591,R. Majadahonda,DL (C),175 cm,68 kg,22.0,Solo izquierda,nan,---,nan,6.89,ESP,Buena-,Fisico
player_1592,Badalona Fut,"MP (C), DL (C)",187 cm,73 kg,37.0,Solo izquierda,nan,---,nan,6.96,ESP,Buena-,Inteligente
player_1593,U. Murcia,"DF (IC), MC, ME (C)",169 cm,61 kg,31.0,Solo izquierda,nan,---,nan,6.71,ESP,Buena-,Lider
player_1594,La Union At.,"MC, ME (C)",176 cm,67 kg,27.0,Derecha,nan,---,nan,6.77,ESP,Buena-,Fisico
player_1595,R. Santander,DF/CR/ME (I),172 cm,65 kg,20.0,Solo izquierda,nan,---,nan,6.66,ESP,Buena-,Inteligente
player_1596,Ceuta,POR,187 cm,80 kg,29.0,Derecha,nan,---,nan,6.62,ESP,Buena-,Guardameta
player_1597,Algeciras,DF/CR/MP (I),172 cm,65 kg,30.0,Solo izquierda,nan,---,nan,6.75,ESP,Buena-,Fisico
player_1598,Tudelano,ME/MP (DI),173 cm,70 kg,27.0,Izquierda,nan,---,nan,07.04,ESP,Buena-,Tecnico
player_1599,Getafe B,ME (C),186 cm,77 kg,23.0,Derecha,nan,---,nan,6.76,ESP,Buena-,Inteligente
player_1600,Marbella,"DF/CR (I), MC, ME (C)",183 cm,80 kg,26.0,Solo izquierda,nan,---,nan,6.92,BRA,Buena-,Fisico
player_1601,Vigo B,"MC, ME (C)",178 cm,72 kg,21.0,Derecha,nan,---,nan,6.90,ESP,Buena-,Tecnico
player_1602,Alaves B,POR,195 cm,82 kg,23.0,Solo derecha,nan,---,nan,6.60,ARG,Buena-,Distribuidor
player_1603,Ourense C.F.,"DF (DI), CR (D)",181 cm,74 kg,24.0,Derecha,nan,---,nan,07.08,VEN,Buena-,Fisico
player_1604,Sabadell,DF/CR (D),180 cm,67 kg,28.0,Derecha,nan,---,nan,6.83,ESP,Buena-,Inteligente
player_1605,Sevilla B,"MC, ME (C)",189 cm,79 kg,21.0,Derecha,nan,---,nan,07.04,BRA,Buena-,Tecnico
player_1606,Ourense C.F.,MP (DIC),178 cm,69 kg,25.0,Derecha,nan,---,nan,07.07,MAR,Buena-,Fisico
player_1607,Valencia,POR,187 cm,76 kg,18.0,Sin datos,nan,---,nan,-,ESP,Buena-,Guardameta
player_1608,Talavera,"ME/MP (DI), DL (C)",180 cm,76 kg,26.0,Derecha,nan,---,nan,6.87,ESP,Buena-,Lider
player_1609,Aguilas,ME/MP (C),176 cm,70 kg,28.0,Solo derecha,nan,---,nan,-,SWE,Buena-,Inteligente
player_1610,A. Sagunto,"MC, ME (C)",181 cm,65 kg,25.0,Derecha,nan,---,nan,6.93,ESP,Buena-,Lider
player_1611,Barakaldo,"ME/MP (DI), DL (C)",193 cm,80 kg,30.0,Derecha,nan,---,nan,7.10,ESP,Buena-,Creativo
player_1612,Coruna B,"ME (D), MP (DI), DL (C)",183 cm,74 kg,21.0,Derecha,nan,---,nan,6.83,AUS,Buena-,Fisico
player_1613,Marbella,"MC, ME (C)",177 cm,69 kg,25.0,Derecha,nan,---,nan,6.95,ESP,Buena-,Inteligente
player_1614,A. Baleares,"DF (C), MC, ME (C)",184 cm,75 kg,26.0,Izquierda,nan,---,nan,6.77,ESP,Buena-,Tecnico
player_1615,U. Murcia,POR,184 cm,78 kg,35.0,Derecha,nan,---,nan,6.90,ESP,Buena-,Con autoridad
player_1616,Yeclano,ME/MP (C),180 cm,70 kg,22.0,Derecha,nan,---,nan,6.77,ARG,Buena-,Inteligente
player_1617,C.D. Estepona,ME (C),181 cm,73 kg,28.0,Ambas,nan,---,nan,6.80,BRA,Buena-,Lider
player_1618,Sabadell,"DF (IC), CR (I)",185 cm,73 kg,26.0,Solo izquierda,nan,---,nan,6.73,ESP,Buena-,Fisico
player_1619,Valencia,MP (DIC),176 cm,64 kg,18.0,Izquierda,nan,---,nan,6.70,ESP,Buena-,Creativo
player_1620,H. Alicante,"ME (C), MP (DIC)",169 cm,56 kg,31.0,Solo derecha,nan,---,nan,6.50,ESP,Buena-,Tecnico
player_1621,Compostela,"DF (C), MC",182 cm,79 kg,30.0,Solo derecha,nan,---,nan,6.98,ESP,Buena-,Tecnico
player_1622,Segoviana,DF (DC),189 cm,79 kg,23.0,Derecha,nan,---,nan,6.85,ESP,Buena-,Lider
player_1623,Tarragona,DF (DC),187 cm,84 kg,25.0,Derecha,nan,---,nan,6.80,ESP,Buena-,Fisico
player_1624,Algeciras,"DF (DC), MC, ME (C)",177 cm,70 kg,26.0,Derecha,nan,---,nan,6.69,ESP,Buena-,Tecnico
player_1625,A. Bilbao B,DF/CR (D),183 cm,78 kg,21.0,Solo derecha,nan,---,nan,7.19,ESP,Buena-,Tecnico
player_1626,Murcia,"MC, ME (C)",180 cm,74 kg,21.0,Izquierda,nan,---,nan,6.73,SVK,Buena-,Tecnico
player_1627,Malaga,"ME (D), MP (DI), DL (C)",177 cm,70 kg,29.0,Izquierda,nan,---,nan,-,ESP,Buena-,Tecnico
player_1628,Racing Cartagena,MP (DC),173 cm,70 kg,25.0,Izquierda,nan,---,nan,6.88,ESP,Buena-,Creativo
player_1629,Marbella,DF/CR (D),182 cm,62 kg,25.0,Derecha,nan,---,nan,7.19,ESP,Buena-,Fisico
player_1630,H. Alicante,"MC, ME/MP (C)",185 cm,78 kg,26.0,Solo derecha,nan,---,nan,-,ESP,Buena-,Lider
player_1631,Aviles,DF/CR/ME/MP (I),170 cm,61 kg,26.0,Solo izquierda,nan,---,nan,7.23,ESP,Buena-,Lider
player_1632,Atletico Pamplona B,"ME (C), MP (IC)",187 cm,76 kg,23.0,Solo derecha,nan,---,nan,07.04,ESP,Buena-,Fisico
player_1633,R. Madrid B,DF/CR (D),177 cm,77 kg,21.0,Derecha,nan,---,nan,07.07,ESP,Buena-,Lider
player_1634,Vigo B,DF/CR (D),176 cm,69 kg,22.0,Derecha,nan,---,nan,6.73,ESP,Buena-,Fisico
player_1635,H. Alicante,DF (IC),185 cm,69 kg,22.0,Izquierda,nan,---,nan,07.04,ESP,Buena-,Lider
player_1636,H. Alicante,DF/CR (I),170 cm,72 kg,29.0,Solo izquierda,nan,---,nan,6.40,ESP,Buena-,Lider
player_1637,Torrent,"ME/MP (DI), DL (C)",175 cm,67 kg,28.0,Derecha,nan,---,nan,6.86,ESP,Buena-,Tecnico
player_1638,Real Irun,"DF (DI), CR (D)",174 cm,66 kg,25.0,Solo derecha,nan,---,nan,6.99,ESP,Buena-,Fisico
player_1639,H. Alicante,"ME (I), MP (DI)",178 cm,73 kg,27.0,Derecha,nan,---,nan,6.80,CMR,Buena-,Lider
player_1640,H. Alicante,ME/MP (C),187 cm,80 kg,31.0,Derecha,nan,---,nan,07.06,ESP,Buena-,Fisico
player_1641,Llerenense,"ME (C), MP (DIC)",178 cm,70 kg,32.0,Derecha,nan,---,nan,7.11,ESP,Buena-,Tecnico
player_1642,Badalona Fut,ME/MP (D),176 cm,69 kg,30.0,Derecha,nan,---,nan,7.15,ESP,Buena-,Tecnico
player_1643,Linense,DF (DIC),185 cm,74 kg,32.0,Derecha,nan,---,nan,6.80,ESP,Buena-,Inteligente
player_1644,Badajoz,DL (C),192 cm,79 kg,24.0,Derecha,nan,---,nan,-,SCO,Buena-,Inteligente
player_1645,Racing Cartagena,DF/CR (D),175 cm,70 kg,33.0,Derecha,nan,---,nan,6.91,ESP,Buena-,Lider
player_1646,Ponferrada,DF/CR (D),176 cm,73 kg,28.0,Solo derecha,nan,---,nan,6.70,ESP,Buena-,Fisico
player_1647,Ceuta,DF/CR (D),175 cm,68 kg,29.0,Derecha,nan,---,nan,6.79,ESP,Buena-,Inteligente
player_1648,A. Madrid B,"ME (D), MP (DI)",174 cm,67 kg,23.0,Solo izquierda,nan,---,nan,6.95,ESP,Buena-,Tecnico
player_1649,Badalona Fut,ME/MP (I),180 cm,68 kg,30.0,Solo izquierda,nan,---,nan,6.96,ESP,Buena-,Tecnico
player_1650,Real Hispalis,DF (D),182 cm,71 kg,18.0,Derecha,nan,---,nan,-,ESP,Buena-,Fisico
player_1651,Granada B,POR,188 cm,71 kg,25.0,Derecha,nan,---,nan,6.69,ESP,Buena-,Guardameta
player_1652,Barcelona B,"MC, ME (C)",180 cm,72 kg,19.0,Derecha,nan,---,nan,6.80,ESP,Buena-,Fisico
player_1653,Sanluqueno,MP (DI),167 cm,60 kg,21.0,Derecha,nan,---,nan,6.86,MAR,Buena-,Tecnico
player_1654,A. Sagunto,DL (C),180 cm,70 kg,31.0,Solo derecha,nan,---,nan,07.02,ESP,Buena-,Inteligente
player_1655,A. Madrid B,"MP (DIC), DL (C)",183 cm,77 kg,23.0,Solo derecha,nan,---,nan,6.84,ESP,Buena-,Tecnico
player_1656,Sestao,DF/CR (D),176 cm,72 kg,29.0,Derecha,nan,---,nan,6.90,ESP,Buena-,Inteligente
player_1657,R. Madrid B,"ME (C), MP (I)",171 cm,60 kg,20.0,Izquierda,nan,---,nan,6.60,ESP,Buena-,Creativo
player_1658,Merida,"DF (C), MC",178 cm,78 kg,29.0,Derecha,nan,---,nan,6.72,ESP,Buena-,Lider
player_1659,Sanse,"MC, ME (C)",181 cm,77 kg,28.0,Izquierda,nan,---,nan,6.92,ESP,Buena-,Lider
player_1660,Linares,"MC, ME (DC), MP (C)",183 cm,76 kg,35.0,Derecha,nan,---,nan,6.87,ESP,Buena-,Tecnico
player_1661,Ibiza,"DF (C), MC",181 cm,78 kg,24.0,Solo derecha,nan,---,nan,6.57,ESP,Buena-,Inteligente
player_1662,Talavera,DF (C),190 cm,83 kg,20.0,Derecha,nan,---,nan,6.58,ESP,Buena-,Tecnico
player_1663,Zamora,MP (DIC),182 cm,74 kg,33.0,Izquierda,nan,---,nan,-,ESP,Buena-,Creativo
player_1664,Europa,POR,182 cm,77 kg,37.0,Solo derecha,nan,---,nan,6.83,ESP,Buena-,Distribuidor
player_1665,R. Majadahonda,"DF (IC), CR (I)",184 cm,74 kg,34.0,Izquierda,nan,---,nan,6.84,ESP,Buena-,Inteligente
player_1666,Calahorra,ME/MP (C),175 cm,68 kg,26.0,Derecha,nan,---,nan,6.83,ESP,Buena-,Inteligente
player_1667,H. Alicante,"MC, ME (C)",190 cm,85 kg,23.0,Izquierda,nan,---,nan,6.91,ESP,Buena-,Lider
player_1668,Real Hispalis,DL (C),182 cm,77 kg,20.0,Derecha,nan,---,nan,-,ESP,Buena-,Tecnico
player_1669,Guijuelo,ME/MP (C),170 cm,62 kg,32.0,Solo izquierda,nan,---,nan,6.96,ESP,Buena-,Creativo
player_1670,Sestao,"ME (D), MP (DC), DL (C)",184 cm,82 kg,30.0,Derecha,nan,---,nan,6.68,ESP,Buena-,Fisico
player_1671,Antequera,"ME (D), MP (DI)",180 cm,73 kg,25.0,Derecha,nan,---,nan,6.75,ESP,Buena-,Tecnico
player_1672,Sevilla,DF (D),174 cm,58 kg,15.0,Sin datos,nan,---,nan,-,ESP,Buena-,Lider
player_1673,A. Bilbao B,"MC, ME (C)",172 cm,69 kg,21.0,Derecha,nan,---,nan,07.01,ESP,Buena-,Inteligente
player_1674,A. Bilbao B,ME/MP (C),181 cm,71 kg,20.0,Izquierda,nan,---,nan,6.97,ESP,Buena-,Tecnico
player_1675,Atletico Pamplona B,POR,191 cm,82 kg,24.0,Derecha,nan,---,nan,6.59,ESP,Buena-,Distribuidor
player_1676,Espanyol B,POR,183 cm,74 kg,22.0,Derecha,nan,---,nan,6.75,ESP,Buena-,Guardameta
player_1677,Zamora,POR,175 cm,63 kg,28.0,Solo derecha,nan,---,nan,6.80,ESP,Buena-,Con autoridad
player_1678,H. Alicante,DF/CR (D),180 cm,77 kg,23.0,Solo derecha,nan,---,nan,6.99,ESP,Buena-,Fisico
player_1679,Lleida,POR,180 cm,75 kg,27.0,Derecha,nan,---,nan,6.71,ESP,Buena-,Guardameta
player_1680,H. Alicante,DF (C),188 cm,70 kg,25.0,Derecha,nan,---,nan,6.86,IRL,Buena-,Lider
player_1681,Pontevedra,DF (C),179 cm,77 kg,34.0,Derecha,nan,---,nan,6.73,ESP,Buena-,Lider
player_1682,Tarragona,POR,191 cm,84 kg,31.0,Izquierda,nan,---,nan,6.57,ESP,Buena-,Guardameta
player_1683,Ceuta,POR,191 cm,83 kg,23.0,Derecha,nan,---,nan,6.90,SVN,Buena-,Guardameta
player_1684,A. Baleares,DF (C),181 cm,75 kg,23.0,Solo izquierda,nan,---,nan,6.73,ESP,Buena-,Fisico
player_1685,Malaga,DF/CR/ME (D),175 cm,70 kg,23.0,Solo derecha,nan,---,nan,6.70,ESP,Buena-,Lider
player_1686,Coruna,"ME (DI), MP (DIC)",170 cm,63 kg,27.0,Derecha,nan,---,nan,6.85,ESP,Buena-,Tecnico
player_1687,Terrassa,DL (C),183 cm,75 kg,28.0,Solo derecha,nan,---,nan,6.74,ESP,Buena-,Inteligente
player_1688,Sabadell,DL (C),185 cm,80 kg,32.0,Derecha,nan,---,nan,6.69,ESP,Buena-,Fisico
player_1689,Ferrol,POR,184 cm,72 kg,24.0,Derecha,nan,---,nan,6.30,ESP,Buena-,Distribuidor
player_1690,Numantia,DL (C),185 cm,80 kg,21.0,Derecha,nan,---,nan,6.83,EQG,Buena-,Tecnico
player_1691,Villarreal B,POR,190 cm,80 kg,22.0,Derecha,nan,---,nan,6.50,ESP,Buena-,Distribuidor
player_1692,Manresa,"MP (C), DL (C)",180 cm,73 kg,25.0,Izquierda,nan,---,nan,6.87,ESP,Buena-,Inteligente
player_1693,Albacete,"MC, ME (C)",183 cm,69 kg,30.0,Derecha,nan,---,nan,6.50,ESP,Buena-,Lider
player_1694,Talavera,ME/MP (DI),174 cm,69 kg,35.0,Izquierda,nan,---,nan,6.67,ARG,Buena-,Creativo
player_1695,Segoviana,DL (C),192 cm,78 kg,39.0,Solo derecha,nan,---,nan,6.87,ESP,Buena-,Inteligente
player_1696,Leonesa,ME/MP (DI),185 cm,73 kg,21.0,Izquierda,nan,---,nan,6.87,ESP,Buena-,Lider
player_1697,C.D. Estepona,"MP (I), DL (C)",174 cm,64 kg,24.0,Solo derecha,nan,---,nan,6.88,GHA,Buena-,Inteligente
player_1698,Huelva,"DF (C), MC",182 cm,76 kg,26.0,Derecha,nan,---,nan,6.84,ESP,Buena-,Creativo
player_1699,Leonesa,DF/CR/ME/MP (D),171 cm,67 kg,30.0,Derecha,nan,---,nan,6.80,ESP,Buena-,Inteligente
player_1700,Marbella,"ME (I), MP (DI), DL (C)",175 cm,65 kg,28.0,Derecha,nan,---,nan,6.80,GHA,Buena-,Fisico
player_1701,Teruel,ME/MP (C),184 cm,75 kg,31.0,Izquierda,nan,---,nan,6.91,ESP,Buena-,Inteligente
player_1702,R. Majadahonda,DF/CR/ME/MP (D),173 cm,68 kg,26.0,Derecha,nan,---,nan,6.78,ESP,Buena-,Lider
player_1703,C.D. Estepona,"MC, ME (C)",186 cm,76 kg,23.0,Derecha,nan,---,nan,6.83,POL,Buena-,Inteligente
player_1704,Coruna,POR,182 cm,73 kg,21.0,Derecha,nan,---,nan,07.07,ESP,Buena-,Distribuidor
player_1705,Oviedo,DL (C),175 cm,71 kg,22.0,Izquierda,nan,---,nan,6.54,ESP,Buena-,Inteligente
player_1706,Tenerife,DF/CR/ME/MP (D),173 cm,67 kg,20.0,Derecha,nan,---,nan,-,ESP,Buena-,Lider
player_1707,Racing Cartagena,"MC, ME (C)",188 cm,79 kg,34.0,Solo derecha,nan,---,nan,6.67,ESP,Buena-,Lider
player_1708,Arenteiro,DF (C),189 cm,86 kg,33.0,Derecha,nan,---,nan,6.91,ESP,Buena-,Lider
player_1709,Leonesa,POR,185 cm,78 kg,30.0,Derecha,nan,---,nan,6.73,ESP,Buena-,Con autoridad
player_1710,Coruna,"MC, ME (C)",184 cm,75 kg,22.0,Derecha,nan,---,nan,6.66,ESP,Buena-,Fisico
player_1711,Vigo B,DF/CR (I),173 cm,64 kg,22.0,Izquierda,nan,---,nan,6.84,ESP,Buena-,Tecnico
player_1712,Ciudad Real,"ME (D), MP (DI)",180 cm,73 kg,32.0,Solo derecha,nan,---,nan,7.35,ESP,Buena-,Tecnico
player_1713,Cornella,"MC, ME (C)",177 cm,67 kg,17.0,Derecha,nan,---,nan,6.87,USA,Buena-,Tecnico
player_1714,Real Irun,ME (C),188 cm,78 kg,26.0,Derecha,nan,---,nan,6.62,ESP,Buena-,Inteligente
player_1715,Teruel,DL (C),186 cm,78 kg,34.0,Derecha,nan,---,nan,6.81,ESP,Buena-,Inteligente
player_1716,Logrones,DF (C),193 cm,83 kg,31.0,Izquierda,nan,---,nan,6.99,ESP,Buena-,Fisico
player_1717,Alaves B,DF (C),190 cm,80 kg,21.0,Izquierda,nan,---,nan,6.67,CIV,Buena-,Inteligente
player_1718,Atletico Pamplona B,POR,191 cm,81 kg,21.0,Derecha,nan,---,nan,5.90,GRE,Buena-,Guardameta
player_1719,Oviedo,"MC, ME (C)",179 cm,71 kg,19.0,Solo derecha,nan,---,nan,6.58,ESP,Buena-,Inteligente
player_1720,La Nucia,MP (D),168 cm,68 kg,26.0,Derecha,nan,---,nan,6.80,ESP,Buena-,Creativo
player_1721,Atletico Pamplona B,"DF (I), MC",178 cm,68 kg,24.0,Izquierda,nan,---,nan,6.78,ESP,Buena-,Inteligente
player_1722,Ceuta,"MP (D), DL (C)",184 cm,75 kg,26.0,Derecha,nan,---,nan,6.81,ESP,Buena-,Fisico
player_1723,Covadonga,DF/CR/ME (I),181 cm,72 kg,32.0,Solo izquierda,nan,---,nan,6.56,ESP,Buena-,Creativo
player_1724,Real Irun,"MC, ME (C)",177 cm,70 kg,37.0,Derecha,nan,---,nan,6.81,ESP,Buena-,Lider
player_1725,Valladolid B,"MC, ME (C)",174 cm,67 kg,21.0,Izquierda,nan,---,nan,6.83,GHA,Buena-,Inteligente
player_1726,Racing Cartagena,DF/CR (I),180 cm,73 kg,28.0,Solo izquierda,nan,---,nan,6.89,ESP,Buena-,Tecnico
player_1727,Badajoz,"ME (I), MP (IC)",173 cm,57 kg,24.0,Derecha,Equilibrada,---,nan,7.16,MAR,Buena-,Tecnico
player_1728,Terrassa,ME (C),171 cm,67 kg,27.0,Derecha,nan,---,nan,6.54,ESP,Buena-,Fisico
player_1729,La Nucia,"DF (C), MC",179 cm,68 kg,30.0,Derecha,nan,---,nan,6.75,FRA,Buena-,Fisico
player_1730,Merida,"MP (D), DL (C)",174 cm,68 kg,25.0,Solo derecha,nan,---,nan,6.70,ESP,Buena-,Fisico
player_1731,Linense,DL (C),191 cm,93 kg,37.0,Derecha,nan,---,nan,6.70,ESP,Buena-,Inteligente
player_1732,Lleida,ME/MP (C),187 cm,73 kg,23.0,Solo derecha,nan,---,nan,07.04,ESP,Buena-,Fisico
player_1733,Coruxo,MP (DI),173 cm,65 kg,26.0,Derecha,nan,---,nan,7.18,ESP,Buena-,Fisico
player_1734,Arandina,ME (C),180 cm,72 kg,28.0,Derecha,nan,---,nan,6.91,ESP,Buena-,Fisico
player_1735,Linares,"MC, ME (C)",179 cm,72 kg,26.0,Derecha,nan,---,nan,6.77,ESP,Buena-,Lider
player_1736,Ponferrada,DL (C),185 cm,77 kg,32.0,Derecha,nan,---,nan,6.62,ITA,Buena-,Fisico
player_1737,Navalcarnero,POR,180 cm,75 kg,25.0,Derecha,nan,---,nan,6.78,ESP,Buena-,Guardameta
player_1738,U. Murcia,ME/MP (D),180 cm,70 kg,24.0,Derecha,nan,---,nan,7.47,ESP,Buena-,Creativo
player_1739,C.D. Estepona,"MC, ME (C)",180 cm,73 kg,33.0,Derecha,nan,---,nan,6.78,ESP,Buena-,Lider
player_1740,Badajoz,ME (C),175 cm,70 kg,34.0,Solo derecha,nan,---,nan,6.97,ARG,Buena-,Inteligente
player_1741,C.D. Estepona,POR,191 cm,86 kg,36.0,Solo derecha,nan,---,nan,6.87,GHA,Buena-,Con autoridad
player_1742,Sanse,"MC, ME (C)",173 cm,71 kg,26.0,Izquierda,nan,---,nan,6.88,ESP,Buena-,Fisico
player_1743,Brea,"MP (I), DL (C)",169 cm,62 kg,21.0,Derecha,nan,---,nan,6.74,ESP,Buena-,Inteligente
player_1744,C.D. Estepona,"DF (C), MC",187 cm,76 kg,32.0,Solo derecha,nan,---,nan,6.86,FRA,Buena-,Fisico
player_1745,Sabadell,"DF (C), MC",185 cm,77 kg,24.0,Derecha,nan,---,nan,6.37,ESP,Buena-,Inteligente
player_1746,Tarazona,DL (C),162 cm,61 kg,32.0,Derecha,nan,---,nan,6.79,ESP,Buena-,Inteligente
player_1747,Alcoyano,MP (IC),162 cm,60 kg,24.0,Derecha,nan,---,nan,6.76,ESP,Buena-,Creativo
player_1748,Algeciras,"MC, ME (C)",183 cm,79 kg,35.0,Derecha,nan,---,nan,07.05,ESP,Buena-,Lider
player_1749,Algeciras,"MC, ME (C)",171 cm,70 kg,26.0,Derecha,nan,---,nan,6.81,ESP,Buena-,Lider
player_1750,Barcelona,"MC, ME (C)",189 cm,72 kg,17.0,Sin datos,nan,---,nan,-,ESP,Buena-,Tecnico
player_1751,Arenteiro,DL (C),182 cm,76 kg,35.0,Solo derecha,nan,---,nan,6.75,ESP,Buena-,Inteligente
player_1752,Sestao,"MC, ME (C)",190 cm,77 kg,27.0,Derecha,nan,---,nan,6.76,ESP,Buena-,Tecnico
player_1753,Lugo,DF (C),186 cm,79 kg,21.0,Solo derecha,nan,---,nan,6.96,MAR,Buena-,Fisico
player_1754,S.D. Logrones,"DF (DC), CR (D)",180 cm,74 kg,23.0,Derecha,nan,---,nan,6.73,VEN,Buena-,Tecnico
player_1755,Teruel,"ME (I), MP (DI)",176 cm,70 kg,30.0,Solo izquierda,nan,---,nan,6.85,ESP,Buena-,Creativo
player_1756,Segoviana,ME (DC),178 cm,72 kg,33.0,Solo derecha,nan,---,nan,6.79,ESP,Buena-,Inteligente
player_1757,Badalona Fut,DL (C),181 cm,73 kg,23.0,Derecha,nan,---,nan,6.88,ESP,Buena-,Fisico
player_1758,H. Alicante,ME/MP (C),175 cm,72 kg,26.0,Izquierda,nan,---,nan,07.08,ESP,Buena-,Lider
player_1759,Linares,"MC, ME (C)",175 cm,69 kg,24.0,Solo derecha,nan,---,nan,6.59,ESP,Buena-,Fisico
player_1760,Unionistas,DL (C),175 cm,73 kg,27.0,Derecha,nan,---,nan,6.81,ESP,Buena-,Fisico
player_1761,Coruna,DF (C),190 cm,80 kg,21.0,Derecha,nan,---,nan,6.60,ESP,Buena-,Inteligente
